Set,Bonafide Or Spoof,Language,Singer,Title,Model,Url
T03,bonafide,Cantonese,Na_Ying,Na_Ying_mock_track_073,N/A,https://example.invalid/mock/t03/bonafide/073
T03,bonafide,Cantonese,GEM,GEM_mock_track_074,N/A,https://example.invalid/mock/t03/bonafide/074
T03,bonafide,Cantonese,Bella_Yao,Bella_Yao_mock_track_075,N/A,https://example.invalid/mock/t03/bonafide/075
T03,bonafide,Cantonese,Zhou_Shen,Zhou_Shen_mock_track_076,N/A,https://example.invalid/mock/t03/bonafide/076
T03,bonafide,Cantonese,Li_Jian,Li_Jian_mock_track_077,N/A,https://example.invalid/mock/t03/bonafide/077
T03,bonafide,Cantonese,Na_Ying,Na_Ying_mock_track_078,N/A,https://example.invalid/mock/t03/bonafide/078
T03,bonafide,Cantonese,GEM,GEM_mock_track_079,N/A,https://example.invalid/mock/t03/bonafide/079
T03,bonafide,Cantonese,Bella_Yao,Bella_Yao_mock_track_080,N/A,https://example.invalid/mock/t03/bonafide/080
T03,bonafide,Cantonese,Zhou_Shen,Zhou_Shen_mock_track_081,N/A,https://example.invalid/mock/t03/bonafide/081
T03,bonafide,Cantonese,Li_Jian,Li_Jian_mock_track_082,N/A,https://example.invalid/mock/t03/bonafide/082
T03,bonafide,Cantonese,Na_Ying,Na_Ying_mock_track_083,N/A,https://example.invalid/mock/t03/bonafide/083
T03,bonafide,Cantonese,GEM,GEM_mock_track_084,N/A,https://example.invalid/mock/t03/bonafide/084
T03,bonafide,Cantonese,Bella_Yao,Bella_Yao_mock_track_085,N/A,https://example.invalid/mock/t03/bonafide/085
T03,bonafide,Cantonese,Zhou_Shen,Zhou_Shen_mock_track_086,N/A,https://example.invalid/mock/t03/bonafide/086
T03,bonafide,Cantonese,Li_Jian,Li_Jian_mock_track_087,N/A,https://example.invalid/mock/t03/bonafide/087
T03,bonafide,Cantonese,Na_Ying,Na_Ying_mock_track_088,N/A,https://example.invalid/mock/t03/bonafide/088
T03,bonafide,Cantonese,GEM,GEM_mock_track_089,N/A,https://example.invalid/mock/t03/bonafide/089
T03,bonafide,Cantonese,Bella_Yao,Bella_Yao_mock_track_090,N/A,https://example.invalid/mock/t03/bonafide/090
T03,bonafide,Cantonese,Zhou_Shen,Zhou_Shen_mock_track_091,N/A,https://example.invalid/mock/t03/bonafide/091
T03,bonafide,Cantonese,Li_Jian,Li_Jian_mock_track_092,N/A,https://example.invalid/mock/t03/bonafide/092
T03,bonafide,Cantonese,Na_Ying,Na_Ying_mock_track_093,N/A,https://example.invalid/mock/t03/bonafide/093
T03,bonafide,Cantonese,GEM,GEM_mock_track_094,N/A,https://example.invalid/mock/t03/bonafide/094
T03,bonafide,Cantonese,Bella_Yao,Bella_Yao_mock_track_095,N/A,https://example.invalid/mock/t03/bonafide/095
T03,bonafide,Cantonese,Zhou_Shen,Zhou_Shen_mock_track_096,N/A,https://example.invalid/mock/t03/bonafide/096
T03,bonafide,Cantonese,Li_Jian,Li_Jian_mock_track_097,N/A,https://example.invalid/mock/t03/bonafide/097
T03,bonafide,Cantonese,Na_Ying,Na_Ying_mock_track_098,N/A,https://example.invalid/mock/t03/bonafide/098
T03,bonafide,Cantonese,GEM,GEM_mock_track_099,N/A,https://example.invalid/mock/t03/bonafide/099
T03,bonafide,Cantonese,Bella_Yao,Bella_Yao_mock_track_100,N/A,https://example.invalid/mock/t03/bonafide/100
T03,bonafide,Cantonese,Zhou_Shen,Zhou_Shen_mock_track_101,N/A,https://example.invalid/mock/t03/bonafide/101
T03,bonafide,Cantonese,Li_Jian,Li_Jian_mock_track_102,N/A,https://example.invalid/mock/t03/bonafide/102
T03,bonafide,Cantonese,Na_Ying,Na_Ying_mock_track_103,N/A,https://example.invalid/mock/t03/bonafide/103
T03,bonafide,Cantonese,GEM,GEM_mock_track_104,N/A,https://example.invalid/mock/t03/bonafide/104
T03,bonafide,Cantonese,Bella_Yao,Bella_Yao_mock_track_105,N/A,https://example.invalid/mock/t03/bonafide/105
T03,bonafide,Cantonese,Zhou_Shen,Zhou_Shen_mock_track_106,N/A,https://example.invalid/mock/t03/bonafide/106
T03,bonafide,Cantonese,Li_Jian,Li_Jian_mock_track_107,N/A,https://example.invalid/mock/t03/bonafide/107
T03,bonafide,Cantonese,Na_Ying,Na_Ying_mock_track_108,N/A,https://example.invalid/mock/t03/bonafide/108
T03,bonafide,Cantonese,GEM,GEM_mock_track_109,N/A,https://example.invalid/mock/t03/bonafide/109
T03,bonafide,Cantonese,Bella_Yao,Bella_Yao_mock_track_110,N/A,https://example.invalid/mock/t03/bonafide/110
T03,bonafide,Cantonese,Zhou_Shen,Zhou_Shen_mock_track_111,N/A,https://example.invalid/mock/t03/bonafide/111
T03,bonafide,Cantonese,Li_Jian,Li_Jian_mock_track_112,N/A,https://example.invalid/mock/t03/bonafide/112
T03,bonafide,Cantonese,Na_Ying,Na_Ying_mock_track_113,N/A,https://example.invalid/mock/t03/bonafide/113
T03,bonafide,Cantonese,GEM,GEM_mock_track_114,N/A,https://example.invalid/mock/t03/bonafide/114
T03,bonafide,Cantonese,Bella_Yao,Bella_Yao_mock_track_115,N/A,https://example.invalid/mock/t03/bonafide/115
T03,bonafide,Cantonese,Zhou_Shen,Zhou_Shen_mock_track_116,N/A,https://example.invalid/mock/t03/bonafide/116
T03,bonafide,Cantonese,Li_Jian,Li_Jian_mock_track_117,N/A,https://example.invalid/mock/t03/bonafide/117
T03,bonafide,Cantonese,Na_Ying,Na_Ying_mock_track_118,N/A,https://example.invalid/mock/t03/bonafide/118
T03,bonafide,Cantonese,GEM,GEM_mock_track_119,N/A,https://example.invalid/mock/t03/bonafide/119
T03,bonafide,Cantonese,Bella_Yao,Bella_Yao_mock_track_120,N/A,https://example.invalid/mock/t03/bonafide/120
T03,bonafide,Cantonese,Zhou_Shen,Zhou_Shen_mock_track_121,N/A,https://example.invalid/mock/t03/bonafide/121
T03,bonafide,Cantonese,Li_Jian,Li_Jian_mock_track_122,N/A,https://example.invalid/mock/t03/bonafide/122
T03,bonafide,Cantonese,Na_Ying,Na_Ying_mock_track_123,N/A,https://example.invalid/mock/t03/bonafide/123
T03,bonafide,Cantonese,GEM,GEM_mock_track_124,N/A,https://example.invalid/mock/t03/bonafide/124
T03,bonafide,Cantonese,Bella_Yao,Bella_Yao_mock_track_125,N/A,https://example.invalid/mock/t03/bonafide/125
T03,bonafide,Cantonese,Zhou_Shen,Zhou_Shen_mock_track_126,N/A,https://example.invalid/mock/t03/bonafide/126
T03,bonafide,Cantonese,Li_Jian,Li_Jian_mock_track_127,N/A,https://example.invalid/mock/t03/bonafide/127
T03,bonafide,Cantonese,Na_Ying,Na_Ying_mock_track_128,N/A,https://example.invalid/mock/t03/bonafide/128
T03,bonafide,Cantonese,GEM,GEM_mock_track_129,N/A,https://example.invalid/mock/t03/bonafide/129
T03,bonafide,Cantonese,Bella_Yao,Bella_Yao_mock_track_130,N/A,https://example.invalid/mock/t03/bonafide/130
T03,bonafide,Cantonese,Zhou_Shen,Zhou_Shen_mock_track_131,N/A,https://example.invalid/mock/t03/bonafide/131
T03,bonafide,Cantonese,Li_Jian,Li_Jian_mock_track_132,N/A,https://example.invalid/mock/t03/bonafide/132
T03,bonafide,Cantonese,Na_Ying,Na_Ying_mock_track_133,N/A,https://example.invalid/mock/t03/bonafide/133
T03,bonafide,Cantonese,GEM,GEM_mock_track_134,N/A,https://example.invalid/mock/t03/bonafide/134
T03,bonafide,Cantonese,Bella_Yao,Bella_Yao_mock_track_135,N/A,https://example.invalid/mock/t03/bonafide/135
T03,bonafide,Cantonese,Zhou_Shen,Zhou_Shen_mock_track_136,N/A,https://example.invalid/mock/t03/bonafide/136
T03,bonafide,Cantonese,Li_Jian,Li_Jian_mock_track_137,N/A,https://example.invalid/mock/t03/bonafide/137
T03,bonafide,Cantonese,Na_Ying,Na_Ying_mock_track_138,N/A,https://example.invalid/mock/t03/bonafide/138
T03,bonafide,Cantonese,GEM,GEM_mock_track_139,N/A,https://example.invalid/mock/t03/bonafide/139
T03,bonafide,Cantonese,Bella_Yao,Bella_Yao_mock_track_140,N/A,https://example.invalid/mock/t03/bonafide/140
T03,bonafide,Cantonese,Zhou_Shen,Zhou_Shen_mock_track_141,N/A,https://example.invalid/mock/t03/bonafide/141
T03,bonafide,Cantonese,Li_Jian,Li_Jian_mock_track_142,N/A,https://example.invalid/mock/t03/bonafide/142
T03,bonafide,Cantonese,Na_Ying,Na_Ying_mock_track_143,N/A,https://example.invalid/mock/t03/bonafide/143
T03,bonafide,Cantonese,GEM,GEM_mock_track_144,N/A,https://example.invalid/mock/t03/bonafide/144
T03,bonafide,Cantonese,Bella_Yao,Bella_Yao_mock_track_145,N/A,https://example.invalid/mock/t03/bonafide/145
T03,bonafide,Cantonese,Zhou_Shen,Zhou_Shen_mock_track_146,N/A,https://example.invalid/mock/t03/bonafide/146
T03,bonafide,Cantonese,Li_Jian,Li_Jian_mock_track_147,N/A,https://example.invalid/mock/t03/bonafide/147
T03,bonafide,Cantonese,Na_Ying,Na_Ying_mock_track_148,N/A,https://example.invalid/mock/t03/bonafide/148
T03,bonafide,Cantonese,GEM,GEM_mock_track_149,N/A,https://example.invalid/mock/t03/bonafide/149
T03,bonafide,Cantonese,Bella_Yao,Bella_Yao_mock_track_150,N/A,https://example.invalid/mock/t03/bonafide/150
T03,spoof,Mandarin,Zhou_Shen,Zhou_Shen_mock_track_001,Sovits4.0,https://example.invalid/mock/t03/spoof/001
T03,spoof,Mandarin,Li_Jian,Li_Jian_mock_track_002,DiffSinger,https://example.invalid/mock/t03/spoof/002
T03,spoof,Mandarin,Na_Ying,Na_Ying_mock_track_003,DiffSinger,https://example.invalid/mock/t03/spoof/003
T03,spoof,Mandarin,GEM,GEM_mock_track_004,RVC,https://example.invalid/mock/t03/spoof/004
T03,spoof,Mandarin,Bella_Yao,Bella_Yao_mock_track_005,so-vits-svc,https://example.invalid/mock/t03/spoof/005
T03,spoof,Mandarin,Zhou_Shen,Zhou_Shen_mock_track_006,Sovits4.0,https://example.invalid/mock/t03/spoof/006
T03,spoof,Mandarin,Li_Jian,Li_Jian_mock_track_007,DiffSinger,https://example.invalid/mock/t03/spoof/007
T03,spoof,Mandarin,Na_Ying,Na_Ying_mock_track_008,DiffSinger,https://example.invalid/mock/t03/spoof/008
T03,spoof,Mandarin,GEM,GEM_mock_track_009,RVC,https://example.invalid/mock/t03/spoof/009
T03,spoof,Mandarin,Bella_Yao,Bella_Yao_mock_track_010,so-vits-svc,https://example.invalid/mock/t03/spoof/010
T03,spoof,Mandarin,Zhou_Shen,Zhou_Shen_mock_track_011,Sovits4.0,https://example.invalid/mock/t03/spoof/011
T03,spoof,Mandarin,Li_Jian,Li_Jian_mock_track_012,DiffSinger,https://example.invalid/mock/t03/spoof/012
T03,spoof,Mandarin,Na_Ying,Na_Ying_mock_track_013,DiffSinger,https://example.invalid/mock/t03/spoof/013
T03,spoof,Mandarin,GEM,GEM_mock_track_014,RVC,https://example.invalid/mock/t03/spoof/014
T03,spoof,Mandarin,Bella_Yao,Bella_Yao_mock_track_015,so-vits-svc,https://example.invalid/mock/t03/spoof/015
T03,spoof,Mandarin,Zhou_Shen,Zhou_Shen_mock_track_016,Sovits4.0,https://example.invalid/mock/t03/spoof/016
T03,spoof,Mandarin,Li_Jian,Li_Jian_mock_track_017,DiffSinger,https://example.invalid/mock/t03/spoof/017
T03,spoof,Mandarin,Na_Ying,Na_Ying_mock_track_018,DiffSinger,https://example.invalid/mock/t03/spoof/018
T03,spoof,Mandarin,GEM,GEM_mock_track_019,RVC,https://example.invalid/mock/t03/spoof/019
T03,spoof,Mandarin,Bella_Yao,Bella_Yao_mock_track_020,so-vits-svc,https://example.invalid/mock/t03/spoof/020
T03,spoof,Mandarin,Zhou_Shen,Zhou_Shen_mock_track_021,Sovits4.0,https://example.invalid/mock/t03/spoof/021
T03,spoof,Mandarin,Li_Jian,Li_Jian_mock_track_022,DiffSinger,https://example.invalid/mock/t03/spoof/022
T03,spoof,Mandarin,Na_Ying,Na_Ying_mock_track_023,DiffSinger,https://example.invalid/mock/t03/spoof/023
T03,spoof,Mandarin,GEM,GEM_mock_track_024,RVC,https://example.invalid/mock/t03/spoof/024
T03,spoof,Mandarin,Bella_Yao,Bella_Yao_mock_track_025,so-vits-svc,https://example.invalid/mock/t03/spoof/025
T03,spoof,Mandarin,Zhou_Shen,Zhou_Shen_mock_track_026,Sovits4.0,https://example.invalid/mock/t03/spoof/026
T03,spoof,Mandarin,Li_Jian,Li_Jian_mock_track_027,DiffSinger,https://example.invalid/mock/t03/spoof/027
T03,spoof,Mandarin,Na_Ying,Na_Ying_mock_track_028,DiffSinger,https://example.invalid/mock/t03/spoof/028
T03,spoof,Mandarin,GEM,GEM_mock_track_029,RVC,https://example.invalid/mock/t03/spoof/029
T03,spoof,Mandarin,Bella_Yao,Bella_Yao_mock_track_030,so-vits-svc,https://example.invalid/mock/t03/spoof/030
T03,spoof,Mandarin,Zhou_Shen,Zhou_Shen_mock_track_031,Sovits4.0,https://example.invalid/mock/t03/spoof/031
T03,spoof,Mandarin,Li_Jian,Li_Jian_mock_track_032,DiffSinger,https://example.invalid/mock/t03/spoof/032
T03,spoof,Mandarin,Na_Ying,Na_Ying_mock_track_033,DiffSinger,https://example.invalid/mock/t03/spoof/033
T03,spoof,Mandarin,GEM,GEM_mock_track_034,RVC,https://example.invalid/mock/t03/spoof/034
T03,spoof,Mandarin,Bella_Yao,Bella_Yao_mock_track_035,so-vits-svc,https://example.invalid/mock/t03/spoof/035
T03,spoof,Mandarin,Zhou_Shen,Zhou_Shen_mock_track_036,Sovits4.0,https://example.invalid/mock/t03/spoof/036
T03,spoof,Mandarin,Li_Jian,Li_Jian_mock_track_037,DiffSinger,https://example.invalid/mock/t03/spoof/037
T03,spoof,Mandarin,Na_Ying,Na_Ying_mock_track_038,DiffSinger,https://example.invalid/mock/t03/spoof/038
T03,spoof,Mandarin,GEM,GEM_mock_track_039,RVC,https://example.invalid/mock/t03/spoof/039
T03,spoof,Mandarin,Bella_Yao,Bella_Yao_mock_track_040,so-vits-svc,https://example.invalid/mock/t03/spoof/040
T03,spoof,Mandarin,Zhou_Shen,Zhou_Shen_mock_track_041,Sovits4.0,https://example.invalid/mock/t03/spoof/041
T03,spoof,Mandarin,Li_Jian,Li_Jian_mock_track_042,DiffSinger,https://example.invalid/mock/t03/spoof/042
T03,spoof,Mandarin,Na_Ying,Na_Ying_mock_track_043,DiffSinger,https://example.invalid/mock/t03/spoof/043
T03,spoof,Mandarin,GEM,GEM_mock_track_044,RVC,https://example.invalid/mock/t03/spoof/044
T03,spoof,Mandarin,Bella_Yao,Bella_Yao_mock_track_045,so-vits-svc,https://example.invalid/mock/t03/spoof/045
T03,spoof,Mandarin,Zhou_Shen,Zhou_Shen_mock_track_046,Sovits4.0,https://example.invalid/mock/t03/spoof/046
T03,spoof,Mandarin,Li_Jian,Li_Jian_mock_track_047,DiffSinger,https://example.invalid/mock/t03/spoof/047
T03,spoof,Mandarin,Na_Ying,Na_Ying_mock_track_048,DiffSinger,https://example.invalid/mock/t03/spoof/048
T03,spoof,Mandarin,GEM,GEM_mock_track_049,RVC,https://example.invalid/mock/t03/spoof/049
T03,spoof,Mandarin,Bella_Yao,Bella_Yao_mock_track_050,so-vits-svc,https://example.invalid/mock/t03/spoof/050
T03,spoof,Mandarin,Zhou_Shen,Zhou_Shen_mock_track_051,Sovits4.0,https://example.invalid/mock/t03/spoof/051
T03,spoof,Mandarin,Li_Jian,Li_Jian_mock_track_052,DiffSinger,https://example.invalid/mock/t03/spoof/052
T03,spoof,Mandarin,Na_Ying,Na_Ying_mock_track_053,DiffSinger,https://example.invalid/mock/t03/spoof/053
T03,spoof,Mandarin,GEM,GEM_mock_track_054,RVC,https://example.invalid/mock/t03/spoof/054
T03,spoof,Mandarin,Bella_Yao,Bella_Yao_mock_track_055,so-vits-svc,https://example.invalid/mock/t03/spoof/055
T03,spoof,Mandarin,Zhou_Shen,Zhou_Shen_mock_track_056,Sovits4.0,https://example.invalid/mock/t03/spoof/056
T03,spoof,Mandarin,Li_Jian,Li_Jian_mock_track_057,DiffSinger,https://example.invalid/mock/t03/spoof/057
T03,spoof,Mandarin,Na_Ying,Na_Ying_mock_track_058,DiffSinger,https://example.invalid/mock/t03/spoof/058
T03,spoof,Mandarin,GEM,GEM_mock_track_059,RVC,https://example.invalid/mock/t03/spoof/059
T03,spoof,Mandarin,Bella_Yao,Bella_Yao_mock_track_060,so-vits-svc,https://example.invalid/mock/t03/spoof/060
T03,spoof,Mandarin,Zhou_Shen,Zhou_Shen_mock_track_061,Sovits4.0,https://example.invalid/mock/t03/spoof/061
T03,spoof,Mandarin,Li_Jian,Li_Jian_mock_track_062,DiffSinger,https://example.invalid/mock/t03/spoof/062
T03,spoof,Mandarin,Na_Ying,Na_Ying_mock_track_063,DiffSinger,https://example.invalid/mock/t03/spoof/063
T03,spoof,Mandarin,GEM,GEM_mock_track_064,RVC,https://example.invalid/mock/t03/spoof/064
T03,spoof,Mandarin,Bella_Yao,Bella_Yao_mock_track_065,so-vits-svc,https://example.invalid/mock/t03/spoof/065
T03,spoof,Mandarin,Zhou_Shen,Zhou_Shen_mock_track_066,Sovits4.0,https://example.invalid/mock/t03/spoof/066
T03,spoof,Mandarin,Li_Jian,Li_Jian_mock_track_067,DiffSinger,https://example.invalid/mock/t03/spoof/067
T03,spoof,Mandarin,Na_Ying,Na_Ying_mock_track_068,DiffSinger,https://example.invalid/mock/t03/spoof/068
T03,spoof,Mandarin,GEM,GEM_mock_track_069,RVC,https://example.invalid/mock/t03/spoof/069
T03,spoof,Mandarin,Bella_Yao,Bella_Yao_mock_track_070,so-vits-svc,https://example.invalid/mock/t03/spoof/070
T03,spoof,Mandarin,Zhou_Shen,Zhou_Shen_mock_track_071,Sovits4.0,https://example.invalid/mock/t03/spoof/071
T03,spoof,Mandarin,Li_Jian,Li_Jian_mock_track_072,DiffSinger,https://example.invalid/mock/t03/spoof/072
T03,spoof,Mandarin,Na_Ying,Na_Ying_mock_track_073,DiffSinger,https://example.invalid/mock/t03/spoof/073
T03,spoof,Mandarin,GEM,GEM_mock_track_074,RVC,https://example.invalid/mock/t03/spoof/074
T03,spoof,Mandarin,Bella_Yao,Bella_Yao_mock_track_075,so-vits-svc,https://example.invalid/mock/t03/spoof/075
T03,spoof,Mandarin,Zhou_Shen,Zhou_Shen_mock_track_076,Sovits4.0,https://example.invalid/mock/t03/spoof/076
T03,spoof,Mandarin,Li_Jian,Li_Jian_mock_track_077,DiffSinger,https://example.invalid/mock/t03/spoof/077
T03,spoof,Mandarin,Na_Ying,Na_Ying_mock_track_078,DiffSinger,https://example.invalid/mock/t03/spoof/078
T03,spoof,Mandarin,GEM,GEM_mock_track_079,RVC,https://example.invalid/mock/t03/spoof/079
T03,spoof,Mandarin,Bella_Yao,Bella_Yao_mock_track_080,so-vits-svc,https://example.invalid/mock/t03/spoof/080
T03,spoof,Mandarin,Zhou_Shen,Zhou_Shen_mock_track_081,Sovits4.0,https://example.invalid/mock/t03/spoof/081
T03,spoof,Mandarin,Li_Jian,Li_Jian_mock_track_082,DiffSinger,https://example.invalid/mock/t03/spoof/082
T03,spoof,Mandarin,Na_Ying,Na_Ying_mock_track_083,DiffSinger,https://example.invalid/mock/t03/spoof/083
T03,spoof,Mandarin,GEM,GEM_mock_track_084,RVC,https://example.invalid/mock/t03/spoof/084
T03,spoof,Mandarin,Bella_Yao,Bella_Yao_mock_track_085,so-vits-svc,https://example.invalid/mock/t03/spoof/085
T03,spoof,Mandarin,Zhou_Shen,Zhou_Shen_mock_track_086,Sovits4.0,https://example.invalid/mock/t03/spoof/086
T03,spoof,Mandarin,Li_Jian,Li_Jian_mock_track_087,DiffSinger,https://example.invalid/mock/t03/spoof/087
T03,spoof,Mandarin,Na_Ying,Na_Ying_mock_track_088,DiffSinger,https://example.invalid/mock/t03/spoof/088
T03,spoof,Mandarin,GEM,GEM_mock_track_089,RVC,https://example.invalid/mock/t03/spoof/089
T03,spoof,Mandarin,Bella_Yao,Bella_Yao_mock_track_090,so-vits-svc,https://example.invalid/mock/t03/spoof/090
T03,spoof,Mandarin,Zhou_Shen,Zhou_Shen_mock_track_091,Sovits4.0,https://example.invalid/mock/t03/spoof/091
T03,spoof,Mandarin,Li_Jian,Li_Jian_mock_track_092,DiffSinger,https://example.invalid/mock/t03/spoof/092
T03,spoof,Mandarin,Na_Ying,Na_Ying_mock_track_093,DiffSinger,https://example.invalid/mock/t03/spoof/093
T03,spoof,Mandarin,GEM,GEM_mock_track_094,RVC,https://example.invalid/mock/t03/spoof/094
T03,spoof,Mandarin,Bella_Yao,Bella_Yao_mock_track_095,so-vits-svc,https://example.invalid/mock/t03/spoof/095
T03,spoof,Mandarin,Zhou_Shen,Zhou_Shen_mock_track_096,Sovits4.0,https://example.invalid/mock/t03/spoof/096
T03,spoof,Mandarin,Li_Jian,Li_Jian_mock_track_097,DiffSinger,https://example.invalid/mock/t03/spoof/097
T03,spoof,Mandarin,Na_Ying,Na_Ying_mock_track_098,DiffSinger,https://example.invalid/mock/t03/spoof/098
T03,spoof,Mandarin,GEM,GEM_mock_track_099,RVC,https://example.invalid/mock/t03/spoof/099
T03,spoof,Mandarin,Bella_Yao,Bella_Yao_mock_track_100,so-vits-svc,https://example.invalid/mock/t03/spoof/100
T03,spoof,Mandarin,Zhou_Shen,Zhou_Shen_mock_track_101,Sovits4.0,https://example.invalid/mock/t03/spoof/101
T03,spoof,Mandarin,Li_Jian,Li_Jian_mock_track_102,DiffSinger,https://example.invalid/mock/t03/spoof/102
T03,spoof,Mandarin,Na_Ying,Na_Ying_mock_track_103,DiffSinger,https://example.invalid/mock/t03/spoof/103
T03,spoof,Mandarin,GEM,GEM_mock_track_104,RVC,https://example.invalid/mock/t03/spoof/104
T03,spoof,Mandarin,Bella_Yao,Bella_Yao_mock_track_105,so-vits-svc,https://example.invalid/mock/t03/spoof/105
T03,spoof,Mandarin,Zhou_Shen,Zhou_Shen_mock_track_106,Sovits4.0,https://example.invalid/mock/t03/spoof/106
T03,spoof,Mandarin,Li_Jian,Li_Jian_mock_track_107,DiffSinger,https://example.invalid/mock/t03/spoof/107
T03,spoof,Mandarin,Na_Ying,Na_Ying_mock_track_108,DiffSinger,https://example.invalid/mock/t03/spoof/108
T03,spoof,Mandarin,GEM,GEM_mock_track_109,RVC,https://example.invalid/mock/t03/spoof/109
T03,spoof,Mandarin,Bella_Yao,Bella_Yao_mock_track_110,so-vits-svc,https://example.invalid/mock/t03/spoof/110
T03,spoof,Mandarin,Zhou_Shen,Zhou_Shen_mock_track_111,Sovits4.0,https://example.invalid/mock/t03/spoof/111
T03,spoof,Mandarin,Li_Jian,Li_Jian_mock_track_112,DiffSinger,https://example.invalid/mock/t03/spoof/112
T03,spoof,Mandarin,Na_Ying,Na_Ying_mock_track_113,DiffSinger,https://example.invalid/mock/t03/spoof/113
T03,spoof,Mandarin,GEM,GEM_mock_track_114,RVC,https://example.invalid/mock/t03/spoof/114
T03,spoof,Mandarin,Bella_Yao,Bella_Yao_mock_track_115,so-vits-svc,https://example.invalid/mock/t03/spoof/115
T03,spoof,Mandarin,Zhou_Shen,Zhou_Shen_mock_track_116,Sovits4.0,https://example.invalid/mock/t03/spoof/116
T03,spoof,Mandarin,Li_Jian,Li_Jian_mock_track_117,DiffSinger,https://example.invalid/mock/t03/spoof/117
T03,spoof,Mandarin,Na_Ying,Na_Ying_mock_track_118,DiffSinger,https://example.invalid/mock/t03/spoof/118
T03,spoof,Mandarin,GEM,GEM_mock_track_119,RVC,https://example.invalid/mock/t03/spoof/119
T03,spoof,Mandarin,Bella_Yao,Bella_Yao_mock_track_120,so-vits-svc,https://example.invalid/mock/t03/spoof/120
T03,spoof,Mandarin,Zhou_Shen,Zhou_Shen_mock_track_121,Sovits4.0,https://example.invalid/mock/t03/spoof/121
T03,spoof,Mandarin,Li_Jian,Li_Jian_mock_track_122,DiffSinger,https://example.invalid/mock/t03/spoof/122
T03,spoof,Mandarin,Na_Ying,Na_Ying_mock_track_123,DiffSinger,https://example.invalid/mock/t03/spoof/123
T03,spoof,Mandarin,GEM,GEM_mock_track_124,RVC,https://example.invalid/mock/t03/spoof/124
T03,spoof,Mandarin,Bella_Yao,Bella_Yao_mock_track_125,so-vits-svc,https://example.invalid/mock/t03/spoof/125
T03,spoof,Mandarin,Zhou_Shen,Zhou_Shen_mock_track_126,Sovits4.0,https://example.invalid/mock/t03/spoof/126
T03,spoof,Mandarin,Li_Jian,Li_Jian_mock_track_127,DiffSinger,https://example.invalid/mock/t03/spoof/127
T03,spoof,Mandarin,Na_Ying,Na_Ying_mock_track_128,DiffSinger,https://example.invalid/mock/t03/spoof/128
T03,spoof,Mandarin,GEM,GEM_mock_track_129,RVC,https://example.invalid/mock/t03/spoof/129
T03,spoof,Mandarin,Bella_Yao,Bella_Yao_mock_track_130,so-vits-svc,https://example.invalid/mock/t03/spoof/130
T03,spoof,Mandarin,Zhou_Shen,Zhou_Shen_mock_track_131,Sovits4.0,https://example.invalid/mock/t03/spoof/131
T03,spoof,Mandarin,Li_Jian,Li_Jian_mock_track_132,DiffSinger,https://example.invalid/mock/t03/spoof/132
T03,spoof,Mandarin,Na_Ying,Na_Ying_mock_track_133,DiffSinger,https://example.invalid/mock/t03/spoof/133
T03,spoof,Mandarin,GEM,GEM_mock_track_134,RVC,https://example.invalid/mock/t03/spoof/134
T03,spoof,Mandarin,Bella_Yao,Bella_Yao_mock_track_135,so-vits-svc,https://example.invalid/mock/t03/spoof/135
T03,spoof,Mandarin,Zhou_Shen,Zhou_Shen_mock_track_136,Sovits4.0,https://example.invalid/mock/t03/spoof/136
T03,spoof,Mandarin,Li_Jian,Li_Jian_mock_track_137,DiffSinger,https://example.invalid/mock/t03/spoof/137
T03,spoof,Mandarin,Na_Ying,Na_Ying_mock_track_138,DiffSinger,https://example.invalid/mock/t03/spoof/138
T03,spoof,Mandarin,GEM,GEM_mock_track_139,RVC,https://example.invalid/mock/t03/spoof/139
T03,spoof,Mandarin,Bella_Yao,Bella_Yao_mock_track_140,so-vits-svc,https://example.invalid/mock/t03/spoof/140
T03,spoof,Mandarin,Zhou_Shen,Zhou_Shen_mock_track_141,Sovits4.0,https://example.invalid/mock/t03/spoof/141
T03,spoof,Mandarin,Li_Jian,Li_Jian_mock_track_142,DiffSinger,https://example.invalid/mock/t03/spoof/142
T03,spoof,Mandarin,Na_Ying,Na_Ying_mock_track_143,DiffSinger,https://example.invalid/mock/t03/spoof/143
T03,spoof,Mandarin,GEM,GEM_mock_track_144,RVC,https://example.invalid/mock/t03/spoof/144
T03,spoof,Mandarin,Bella_Yao,Bella_Yao_mock_track_145,so-vits-svc,https://example.invalid/mock/t03/spoof/145
T03,spoof,Mandarin,Zhou_Shen,Zhou_Shen_mock_track_146,Sovits4.0,https://example.invalid/mock/t03/spoof/146
T03,spoof,Mandarin,Li_Jian,Li_Jian_mock_track_147,DiffSinger,https://example.invalid/mock/t03/spoof/147
T03,spoof,Mandarin,Na_Ying,Na_Ying_mock_track_148,DiffSinger,https://example.invalid/mock/t03/spoof/148
T03,spoof,Mandarin,GEM,GEM_mock_track_149,RVC,https://example.invalid/mock/t03/spoof/149
T03,spoof,Mandarin,Bella_Yao,Bella_Yao_mock_track_150,so-vits-svc,https://example.invalid/mock/t03/spoof/150
T04,bonafide,Mandarin,Zhou_Shen,Zhou_Shen_mock_track_001,N/A,https://example.invalid/mock/t04/bonafide/001
T04,bonafide,Mandarin,Li_Jian,Li_Jian_mock_track_002,N/A,https://example.invalid/mock/t04/bonafide/002
